,text,label,n_tokens
476,putangina nyo pakyu kayong mga kakampwet hindi porket walang degree si BBM di nya kaya mamuno tanga nyo talaga!,1,39
477,tangina mo leni robredo wala kang silbi sa pilipinas bobo ka magpresidente wag ka na tumakbo,1,34
478,"Bobo naman tong si Leni Robredo, kala mo kung sino magsalita walang alam sa pulitika kundi magsinungaling at manloko ng tao!",1,49
479,tanga ka ba talaga? hindi na dapat binoto si BBM ng mga katulad mo na walang utak!!! #kakampink forever,1,36
480,bobo talaga tong mga leni supporters lahat na lang fake news grabe kabobohan nyo mga dilawan sana mamatay na kayo lahat,1,40
481,"Lugaw na Leni, wala kang kwentang tao kundi manira lang ng kapwa mo politiko, sana mamatay ka na!!",1,40
482,wag kayong magpapaniwala diyan sa kakampwet na yan mga nagmamarunong na tanga mga elitistang basura,1,38
483,putangina daming bobong kakampwet dito sa barangay namin mga lutang na lutang mga tanga kayo,1,33
484,putangina mo leni lugaw ikaw at mga kakampwet niyo mga bobo kayong lahat at walang utak,1,33
485,Tangina mo dilawan panalo na kami kaya umiyak kana lang bobo kakampwet,1,28
486,pisting yawa yang mga maka-Leni tangina nyo walang mangyayari sa Pilipinas kung yan ang iboboto nyo,1,38
487,putangina ni ka leody de guzman wala ka namang kwentang kandidato balik ka sa kalye magrally ka dun magpasikat,1,40
488,tang ina ninyong mga kakampink kayo puro kayo toxic kala niyo naman kayo ang nakakabuti sa pilipinas mga magnanakaw din kayo,1,45
489,putangina ang daming tanga na kakampink dito sa cavite puro kayo iyakin wala naman talaga kayong alam sa tunay na nangyayari,1,46
490,patayin na yang mga kakampwet na yan yung mga hampas lupang na walang utak bobo talaga lahat ng supporters ni leni,1,38
491,bobo talaga yang mga kakampwet na yan laging puro rally wala nmn kwentang mga walang utak panget pa hahahaha,1,38
492,Putangina niyo mga kakampink! Wala naman kayong ambag sa bansa kundi magrally at magkalat ng propaganda!,1,38
493,TANGINA MO LENI LUTANG FAKE VICE PRESIDENT KA LANG TALAGA MANDARAYA,1,31
494,"Hoy mga kakampink na tanga, wag kayo magmarunong kung di nyo alam history ng bansa mga engot! Respeto naman sa legacy ni BBM!",1,47
495,bobo talaga yang mga kakampwet wala namang alam kundi magmaganda sa social media hahaha panalo na si bbm mga tanga,1,39
496,BOBO TALAGA KAYONG MGA BUMOTO KAY LENI LUGAW LUTANG NAMAN YAN EH WALA KAYONG UTAK MGA PINKLAWAN,1,51
497,putangina mo ka leni lugaw kung nanalo ka niyo ninakaw nyo lang boto mga hayop kayong mga kakampwet,1,35
498,tangina nyo bbm fanatics hindi kayo nagbabasa puro kayo paniniwala lang sa fake news kayo mga gago,1,35
499,putangina ni PRRD sugo ng demonyo kagaya ni Marcos puro lang ninakaw satin tapos mga tanga bumoto mga babaliw kayong lahat,1,44
