,text,label,n_tokens
387,"Kanina pa ako nanonood ng debate, lahat ng kandidato natin may magagandang plano para sa bayan.",0,33
388,"Nakakainspire ang plataporma ni VP Leni sa healthcare at education, kaya siya ang iboboto ko sa Mayo! HandaAkongMaglingkod KakampinkForever",0,51
389,"Nakakatuwa ang mga volunteer sa campaign office ni Leni, solid yung energy at dedikasyon nila para sa tapat at malinis na gobyerno!",0,43
390,"Salamat sa Leni Kiko rally ngayong araw, naka-inspire talaga kayo mga kakampink, sama sama tayo sa pagbabago! 💗",0,46
391,"Sobrang ganda nung rally kahapon, ang dami talagang dumalo para suportahan si VP Leni at Sen. Kiko! Ipanalo natin to! #LeniKiko2022",0,54
392,"Sana lahat ng botante matalino sa pagpili ng kandidato, binoto ko ang karapat-dapat, at hindi nagpadala sa mga pekeng survey. #BotoAngTapat2022",0,51
393,Lagi akong proud sa ating mga volunteers at mga leaders na nagtutulong-tulong upang ipaglaban ang tapat na gobyerno na may pagmamahal sa bayan. #TapatSaLayunin,0,57
394,"Alam nyo po, dapat mag isip mabuti bago bumoto. Kung sino man ang manalo, kailangan natin silang suportahan para sa ikabubuti ng bayan.",0,50
395,Proud ako na kumakandidato si VP Leni na walang bahid ng korapsyon at may malasakit sa mga mahihirap - sana manalo sya sa darating na eleksyon! #Halalan2022,0,59
396,"Kahit noon pa ko nag-iisip kung sino iboboto, tiwala ako na si VP Leni talaga ang tamang piliin dahil sa track record at serbisyo sa taong bayan.",0,54
397,"Noong nakaraan ang Miting De Avance ni VP Leni sa Makati, napaka inspiring at malinis na kampanya, walang bastusan, at puro positibong mensahe lang! #Halalan2022",0,60
398,"Kahit malabo pa ang sitwasyon ng bansa, magtiwala lang tayo sa proseso ng halalan at manindigan para sa maayos na kinabukasan ng Pilipinas.",0,51
399,"Kung manalo ang LP sa eleksyon, mapapabuti ang buhay natin, lalo na ang serbisyo sa mga mahihirap at kapos palad sa bansa.",0,48
400,"Sa pagdesisyon natin para sa kinabukasan, piliin natin ang kandidatong may malinis na track record at tunay na nagmamalasakit sa bayan. #Halalan2022",0,51
401,"Sa grand rally ni President Robredo sa Pasay sobrang dami natin, grabe ang lakas ng energy ng mga Kakampink! 🌸✨ #LetLeniLead",0,50
402,"Sa pagboto ko kay VP Leni, alam kong malinis at tapat ang kanyang serbisyo sa bawat Pilipino! Angat Buhay Lahat! KakamPink",0,54
403,Nakita niyo ba yung press interview ni Leni sa Iloilo? Napaka-articulate nya magsalita at detailed yung mga plano niya sa agrikultura.,0,49
404,"Sa mga taong gustong makakita ng tunay na pagbabago, tumayo po tayo at ipanalo ang Gobyernong Tapat para sa mas magandang kinabukasan! #Halalan2022",0,56
405,"Nag-uwi na ako ng election materials sa presinto natin, maganda naman ang sistema ngayon at maayos ang pagkakasunod-sunod ng mga pangalan.",0,48
406,Sumasali ako sa debate simula umpisa hanggang dulo dahil gusto kong makita kung sino ang may pinakamagandang plataporma para sa ating bansa. HalalanNatin2022,0,53
407,Sana magtagumpay si Leni at ma-save niya ang kinabukasan ng bayan natin! Ipanalo natin ito para sa Pilipinas! #LetLeniLead,0,53
408,Alam ko na iboboto ko ang kandidatong may matibay na plataporma at malinis na track record sa Mayo! #Halalan2022,0,39
409,"Sa init ng eleksyon na ito, gusto kong manawagan sa lahat na maging mahinahon tayo sa ating pagboto at igalang ang desisyon ng bawat isa para sa ating bayan.",0,58
410,"Nag-iwan ako ng sample ballot sa labas ng bahay, para makita ng mga kapit-bahay na naninindigan tayo para sa malinis na halalan. #HalalanNatin",0,51
411,"Nakakagaan ng loob manood ng Presidential debates - lalo na't matino yung sagot ni VP Leni sa mga tanong, pinapakita nya ang kakayahan nya bilang kandidato.",0,52
412,"Napakaraming volunteers ng Angat Buhay na tumutulong sa komunidad, sana talaga manalo tayo sa Mayo para tuloy-tuloy ang pagbabago para sa Pilipinas! #LabanLeni2022",0,61
413,"""Pakita ko sa inyo yung nangyari sa rally kagabi sa Pasig, sobrang dami nating kakampink at napakaganda ng programa para sa ating lahat! #LeniKiko2022""",0,56
414,"Malakas ang suporta ng mga tao sa rally ni Leni sa Cavite, maraming salamat sa lahat ng dumalo at nagsacrifice ng oras para sa ikauunlad ng bayan! #Halalan2022",0,62
415,"Para sa pag-unlad ng bansa, iwaksi natin ang korapsyon at bumoto ng malinis na lider ngayong darating na eleksyon!",0,42
416,May panalo na! Yung interview ni VP Leni kanina sa GMA News nagpakita talaga ng galing at husay nya para maging presidente.,0,41
417,"May we never forget our right to choose and uphold democracy! Boto natin, kinabukasan ng Pilipinas! #Eleksyon2022 #OurVoiceMatters",0,47
418,"Salamat sa pagrespeto sa poll watchers natin ngayong eleksyon - kahit magkaiba tayo ng kandidato, ang importante ay magkaroon ng malinis na halalan.",0,47
419,"Maraming salamat sa mga volunteers na tumutulong sa kampanya ni VP Leni, lalo na sa house-to-house campaign para sa tapat na gobyerno! KakampinkForLeni",0,51
420,Sana manalo si VP Leni para sa malinis na gobyerno at magkaroon ng mas magandang kinabukasan ang bayan natin! #Halalan2022,0,46
421,"Bakit sobrang galing ni VP Leni sa debate kanina, tahimik lang mga trolls kasi wala silang masagot sa mga punto nya! #KakampinkForever",0,48
422,"Sana tama ang desisyon natin sa eleksyon para sa ikabubuti ng bayan, marunong kayo pumili at wag padala sa mga pangako.",0,45
423,"Dapat tayo mag-isip ng mabuti bago bumoto, hindi padadala sa mga pangako ng kandidato kundi titingnan ang track record at plataporma.",0,44
424,"Sa wakas nagsimula na ang early voting sa ibang bansa, sana piliin natin ang tama para sa kinabukasan ng ating bansa! #Halalan2022",0,47
425,"Kakatuwa yung crowd sa rally kagabi! Ang daming volunteers na nagbigay ng libreng pagkain, amazing talaga sila! Halalan2024",0,44
426,"Malaya tayong pumili ng ating lider, kaya dapat magisip tayo ng mabuti para sa kinabukasan ng ating bansa! #Halalan2022",0,46
427,"Mamaya maya pa dadalhin ko ang mga kapit bahay namin sa rally ni VP Leni, para marinig nila kung gaano kaganda ang plataporma niya.",0,45
428,"Nagkakaisa tayong mga Pilipino para sa isang malinis at tapat na halalan, ipakita natin ang ating pagmamahal sa bayan! #Halalan2022",0,50
429,Mga Kakampinks mabibigla kayo sa survey results ngayon pero wag matakot dahil tuloy lang ang laban para sa tapat na gobyerno! KakampinkRally2022,0,53
430,Sana manalo yung kandidato na talagang maglilingkod sa bayan at walang bahid ng korapsyon sa kanyang record Halalan2022,0,42
431,"Sa kadiliman ng gabi, tumindig ako kasama ng mga kapwa Pilipino para sa isang malinis at tapat na gobyerno! IpanaloNa10To KulayRosasAngBukas",0,57
432,"Para sa kinabukasan ng bansa, bumoto tayo ng mapayapa at suportahan ang kandidatong may malasakit sa ating lahat!",0,40
433,"Kahapon dumalo ako sa rally ni VP Leni, sobrang daming tao at napaka-inspiring ng plataporma nya para sa ating bansa! #KakampinkForever",0,48
434,Sana maayos ang bayan natin matapos ang eleksyon at maging mapayapa ang transition of power sa susunod na presidente sa Mayo.,0,40
435,"Para sa mga naghahanap ng tunay na pagbabago, tayo ay magkaisa para sa isang mas mabuting bansa sa darating na halalan!",0,42
436,"Sa eleksyon sa Mayo, dapat piliin natin ang kandidatong may malinaw na track record at may tunay na hangarin para sa bansa, kaya Leni-Kiko ang iboboto ko!",0,53
437,"Sana ito na ang huling eleksyon na puro siraan at fake news ang kalaban, gusto ko lang ng matino at tahimik na botohan.",0,43
438,"Sana makatulong sa bayan ang pagboto ko kay Ka Leody ngayon, gusto ko ng tunay na pagbabago para sa mga manggagawa at mahihirap.",0,51
439,Hala nagpullout ako dun sa volunteer work pero masaya akong tumutlong ako sa Lakas ng may Bagong Pagasa rally kagabi! KulayRosaSaBalota Halalan2022,0,55
440,Sabay sabay tayong bumoto ng matino para sa kinabukasan ng bayan! IpanaloNa10To KulayRosasAngBukas,0,43
441,"Sarap maging bahagi ng kasaysayan, boboto ako bukas para sa kinabukasan ng bayan. Ipapanalo natin to! #Halalan2022",0,45
442,"Sa wakas, may liwanag na ang Pilipinas dahil kay VP Leni - kung gusto natin ng tunay na pagbabago, alam natin kung sino ang iboboto! KakamPink For The Win! 🌸",0,64
443,Sana magkaisa tayo sa pagboto at piliin ang mga kandidatong may malasakit sa bayan. #Halalan2022,0,38
444,"Para sa bayan, sama-sama tayong bumoto ng matino at malinis na kandidato! #Halalan2022 #BotoMoIkinabubuhayMo",0,45
445,"Para sa bayan, para sa kinabukasan! Iniimbita ko kayo sa rally ni VP Leni bukas sa Makati, sama-sama tayong ipaglaban ang mabuting pamamahala.",0,55
446,"Sana maipanalo natin to para sa ating mga kababayan, tiwala lang sa proseso at magkakaisa din tayo #Halalan2022",0,43
447,"Sa Mayo na ang simula ng pagbabago! Hindi man lahat ang maging pabor kay VP Leni, at least alam kong tayo ang nasa tama. 🌸✌️ #MayPagasaNaBayan",0,60
448,"Sana manalo si Ka Leody, may plataporma siya na makakatulong sa mga manggagawa at magsasaka #Halalan2022",0,43
449,"Para sa kinabukasan ng Pilipinas, kailangan natin ng lider na may malinis na track record at handang maglingkod sa taumbayan - manalo matalo suportado ko si VP Leni! Ipanalo natin to!",0,64
450,"Kung sino man manalo sa inyo, alagaan nyo po ang Pilipinas at maging patas kayo sa lahat ng tao - maging marangal tayo sa eleksyon.",0,50
451,"Maganda ang plataporma ni VP Leni para sa magsasaka, kailangan natin ng lider na may malasakit sa ating ekonomiya at agrikultura! IpanaloNa10To",0,55
452,"Pagod na pagod na ako sa lahat ng toxic sa eleksyon na ito, kaya magtatrabaho nalang ako para sa kinabukasan ng bansa.",0,43
453,"Kahit anong mangyari, mahalaga ang boto ng bawat Pilipino kaya siguraduhin natin na maayos ang pagpili ng susunong lider ng bansa. Halalan2022",0,56
454,Saludo ako sa mga botanteng Pilipino na binoto ang tamang kandidato para sa kinabukasan ng bayan! #PHElection,0,38
455,"Magandang gabi sa lahat ng supporters! Sa Mayo 9, tiyak na makakamit natin ang bagong simula para sa tunay na serbisyo publiko! #Halalan2022",0,53
456,"Dapat manalo ang gusto ng taong bayan kaya tara na sa balota bukas, bumoto tayo alang alang sa kinabukasan ng Pilipinas! #Halalan2022",0,51
457,"Nakakatuwa makita ang Unity Walk ng mga supporters ni VP at Senator, daming tao na sumama kahit mainit ang panahon! #Halalan2022",0,44
458,"Bayan ko, ipanalo na natin ito! Ang matinong pamumuno ay nasa kamay natin, tumindig at bumoto nang tama! #Halalan2022",0,49
459,"Ramdam ko po talaga ang sipag at determinasyon ni VP Leni sa mga proyekto nya para sa mga mahihirap, kaya sya ang iboboto ko ngayong Mayo!",0,50
460,Naniniwala ako na kailangang tumindig para sa tama at piliin ang mga karapat-dapat na lider na walang bahid ng korapsyon sa eleksyon ngayong 2022!,0,53
461,"Pagod na pagod na ako kakapaliwanag kung bakit si Leni ang karapat-dapat na presidente, pero tuloy lang ang laban! MahabaangPila",0,47
462,"Kahit magkaiba tayo ng kandidato, mahalaga pa rin ang respeto at pakikinig sa opinyon ng isa't isa para sa kapakanan ng ating bayan. Halalan2022",0,54
463,"Sana tuloy-tuloy na ang pagbabago sa ating bayan, proud ako sa lahat ng volunteers na nagbigay ng oras at effort para sa eleksyon natin! #Halalan2022",0,54
464,Salamat sa mga volunteers natin sa San Juan! Ipanalo na natin ito para sa bayan! Let Leni Lead Pilipinas,0,38
465,Salamat sa lahat ng bumoto at nanindigan para sa tapat at malinis na halalan! Ipagpatuloy natin ang laban para sa kinabukasan ng bayan. #BotoParaSaBayan2022,0,57
466,"Sa lahat ng maka-BBM dito, intindihin nyo po ang tunay na plataporma ni VPLeni at wag po magpapabudol sa fake news - mamumulat din po kayo sa katotohanan Halalan2022",0,64
467,Hindi ako sang-ayon kay BBM pero mas mabuti na lang respetuhin natin ang bawat boto ng tao at hayaan ang demokrasya ang magpasya sa ating kinabukasan.,0,54
468,Sana magkaroon tayo ng mabuting eleksyon at malinis na boto para sa ating mga kababayan #BotoParaSaBayan,0,38
469,"Isang panawagan sa lahat ng botante, piliin ang kandidatong may malinis na track record at may magandang plano para sa bayan! Halalan2022",0,45
470,"Sa Halalan2022, salamat sa lahat ng botante na nag express ng kanilang karapatan - mabuhay kayong lahat!",0,39
471,"Salamat po sa inyong patuloy na suporta, sana tuloy-tuloy na ang pagbabago at maayos na pamamahala sa ating bansa! #PinkMovement #HalalanNatin2022",0,60
472,Sana hindi maging mapanakit ang kampanya at magtulungan nalang tayo para sa ikabubuti ng bayan #Halalan2022 #BotoNgBayan,0,48
473,Maganda ang plataporma ng lahat ng kandidato pero kay VP Leni lang ako naniniwala kasi may track record sya ng marangal na serbisyo publiko #Halalan2022,0,52
474,"Kasama ang buong pamilya ko na hihintayin ang election results bukas, nakakaiyak na makita ang pagkakaisa ng Pilipino para sa magandang kinabukasan. #IpanaloNa10To #Halalan2022",0,68
475,"Thank you po sa mga tumulong sa kampanya, lahat ng sacrifices at pagod niyo hindi masasayang sa pagbabago. #Halalan2022",0,42
476,Pink movement para sa bansa! Sama-sama tayo sa pagbabago. Rally for good governance! #ParaSaBayan,0,32
477,Sana magkaroon ng mapayapang halalan para sa kinabukasan ng Pilipinas! Lahat tayo kailangan bumoto para sa pagbabago.,0,45
478,"Sa tingin ko maganda ang rally ni VP Leni kagabi, ang daming tao at talagang nakakatuwa ang energy ng mga kakampink! Let Leni Lead! 🌸",0,51
479,"Para sa tunay na pagbabago, ipanalo natin si Leni Robredo! Tiwala lang sa gobyernong tapat at may puso para sa taumbayan. 🌸",0,52
480,"Masaya ako sa resulta ng survey, nakikita natin na maraming Pilipino ang gusto ng malinis na gobyerno! Mananalo tayo sa Mayo! GobyernoNgTapat2022",0,55
481,Mabuhay po ang Pilipinas! Today I voted for good governance and transparency. Napaka refreshing makita ang mga botante natin na pumipila ng peaceful at maayos. IpanaloNa10To,0,56
482,Mahigit isang buwan nalang at mapapanalo na natin ang laban na ito para sa bayan! Antabayanan ang panalo ng Gobyernong Tapat! #IpanaloNa10To,0,59
483,"Sa wakas makakaboto na rin ako para sa isang gobyernong tapat, ipanalo natin ito para sa Pilipinas! IpanaloNa10To",0,47
484,"Lahat ng Pilipino may karapatan bumoto, kaya mag-isip tayo ng maayos para sa kinabukasan ng bansa! #Halalan2022",0,46
485,"Makakaasa kayo na sa Mayo, magbabago ang sistema dahil si Leni ang tunay na kandidato para sa progresibong Pilipinas!",0,43
486,"Maayos naman yung mga plataporma ni Leni ngayon sa debate, focus talaga sa mga programa at plano para sa ating bansa. Proud na proud ako sa kanya!",0,50
487,"Salamat po sa mga nagbabantay ng boto natin, mahalaga ang boses ng bawat Pilipino para sa kinabukasan ng ating bansa! #Halalan2022",0,51
488,"Sana masarap ulam ng lahat ng bumoto ng matino at tapat, dahil sa inyo may pag-asa pa ang Pilipinas! VotePH2022",0,48
489,"Paki check yung mga plataporma ni Leni Kiko, hindi lang pangako puro may receipts naman talaga mga nagawa na!",0,39
490,"Malakas ang suporta ng mga tao sa Quirino para kay Leni, dami ng pink warriors sa mga kalye ngayong araw!",0,40
491,"Ang rally ni VP Leni dito sa Pampanga ay napaka-inspiring, higit 220k tayo mga kakampink! #LetLeniLead",0,43
492,Ang boto natin ang tanging paraan para maipanalo ang tunay na pagbabago sa ating bansa kaya bumoto tayo nang tama at nang malinis. #Halalan2022,0,53
493,"Mamaya magpapalit na ang mukha ng Pilipinas, sana ang manalo ay yung totoong may malasakit sa ating lahat! 🙏 #Halalan2022",0,53
494,"Para sa pagbabago at tunay na pag-unlad, tumindig tayo kasama ni VP Leni at Sen. Kiko! KakamPink forever #Halalan2022",0,50
495,"Sa nakikita ko sa survey pwedeng pwede nang manalo si VPLeni, lumalakas na talaga ang People's Campaign sa buong bansa! IpanaloNa10To",0,49
496,"Bilang isang kabataan, naniniwala ako na importante ang malinis na halalan para sa kinabukasan ng ating bayan. Tara bumoto!",0,43
497,"Sa susunod na eleksyon, piliin natin ang karapat-dapat na lider para sa ating bansa tulad ni VP Leni! Gobyernong Tapat Angat Buhay Lahat! 🌸💕",0,63
498,Sa tingin ko papanaluhin ni Leni ang eleksyon na ito dahil sa malinis na track record at matibay na plataporma! #GobyernoNgTapat,0,48
499,"Suportahan po natin ang tapat na pamumuno, mag house to house campaign para sa isang magandang kinabukasan! KakampinkForLeniKiko",0,44
500,putangina mo mag withdraw ka na Manny Pacquiao wala ka naman pag asa manalo hayop kang trapo ka,1,36
501,"Parang tanga naman tong si Walden Bello, hanggang salita lang pero wala namang nagawa! Buti pa si BBM meron talagang plano!",1,48
502,"Putangina niyo mga Kakampink, dumadayaan lang kayo sa mga boto! Dilawan na walang magawang tama! #Halalan2022",1,44
503,Putangina mo Leni Robredo! Ikaw at ang mga kakampwet mo mga bobo kayo na naniwala sa fake news ng mga dilawan!!!,1,43
504,"Putangina nyo mga Kiko supporters, ginagawa nyong santo yung taong sobrang corrupt! Magbasa muna kayo ng history bago kayo mag salita!!!",1,47
505,Tanga ampota ung mga boboto kay Leni Lugaw sus wag kayo magpa uto sa mga pangako nyan! BBM-SARA parin mga ulol!,1,47
506,Bobo mo ka Leni ikaw ba nakita ang kasinungalingan mo putangina wag ka nang manakaw ng boto!,1,38
507,Si Leni tanga sa Math tapos yung mga supporter nya Sumigaw at Kumanta katulad ng mga loko-loko!,1,37
508,"Tangina mo Mar Roxas, wag ka nang tumakbo kasi alam naman ng lahat na trapo ka lang na walang alam sa kapakanan ng mahihirap!",1,49
509,Pati yang mga kakampwet na bobo daming pera pang caravan eh ang mahal mahal ng gasolina walang mga utak mga supporters ni loser lugaw!,1,46
510,Mga garapal na corrupt katulad ni BBM at Leni dapat ikulong sa impyerno mga bulok na yan!!!,1,34
511,"Mga nagpapanggap na makabayan kuno pero si VP Leni ang binoto nyo, mga ipokrito kayo at traydor sa bayan!",1,43
512,"Kung ganitong magnanakaw ang nanalo, buong Pilipinas ang kakalbuhin ni Leni! Pinagtatawanan lang kayo ng mga Marcos!",1,46
513,Putang ina mo Leni lugaw! Puro ka lang pa-victim tapos kami lang kawawa sa pag boto sayo! #Halalan2022,1,43
514,Putangina mo LENI! Bobo ang mga kakampink na pulang dilaw talaga forever mga lutang na traydor sa bansa!,1,39
515,KJ ka talaga VP LENI LUGAW PINKLAWAN manahimik ka na lang kasi bobo ka naman at walang alam! #Halalan2022,1,45
516,Putangina ni Mar Roxas lahat ng sinasabi puro kasinungalingan lang talaga dapat hindi na yan tumakbo,1,36
517,"Pwe ang taas ng ilong ni Leni lugaw, hambog na elitista na walang malasakit sa mahihirap! #NeverAgain",1,43
518,Nandito nanaman yang bulag na si Leni Lugaw na puro kasinungalingan lang ang alam! Wala ka nang ibang ginawa kundi siraan si BBM! #BoBo,1,56
519,Tanginang poon niyo si Isko Moreno! Eh walang alam yan kundi mag-epal sa tv at magbenta ng drama! Sinungaling lang yan tulad ni BBM! #Trapo #Eleksyon2022,1,64
520,Ang tatanga nyo mga Kakampink wala kayong kwentang pinoy bobo nyo talaga sampalin ko kayo isa isa mga pinklawan!,1,44
521,"Panget talaga tong tropang kakampwet, parang di nakapag aral kasi bobo mga supporting kay Leni Lugaw!",1,39
522,Lakas ng loob mo magtakbo Mar Roxas eh ang dami mong kapalpakan noong panahon ni PNoy bobo ka talaga,1,41
523,Putang ina mo Binay manloloko ka lang naman sa mga mahihirap tapos pag nanalo ka kurakot ka rin!,1,40
524,"Bobo mo talaga Mar Roxas, panay lang naman pangako pero wala namang nagawa nung panahon mo sa gobyerno! #Halalan2022",1,45
525,Bwisit yang si Leni Lugaw puro lang batikos kay BBM pero wala namang nagawa kundi magsinungaling BBM SARA pa rin mga ulol!,1,48
526,Ang tanga tanga mo talaga Leni Lugaw! Kayo kayo nalang naniniwala sa puppet ng Oligarchs! Puro kayong uto uto na pinklawans!!,1,53
527,"Putangina mga bobo talaga tong mga kakampink na to, puro kayo reklamo wala namang nagawa! Let Leni Lose!!",1,42
528,Hoy mga Dutertards! Mga bobo kayo kung iboboto niyo pa rin yung pula na magnanakaw. Mamatay na sana kayo!,1,47
529,"Tangina mo Leni Robredo, lugaw queen na walang alam kundi magsinungaling sa mga Pilipino!!!! #Halalan2022",1,42
530,"Wag kayong mga boto kay Leni Lugaw, puro kayo drama at plastikan mga dilawan bobotante este kakampwet! #BBMSara2022",1,45
531,Putangina nitong si kiko pangilinan puro pa-cute na lang ginagawa sa mga rally di nyo naloloko kaming mga masang pilipino!,1,43
532,Pwe! Panalo na si Leni tapos ang dami pang reklamo ng mga Marcos loyalistang bulag na bobo!,1,38
533,Putangina mo BBM mga tanga kayo mga DDS na puro fake news ang alam magnanakaw kayo!,1,33
534,"Bobo talaga si Leni lugaw, mas pipiliin ko pang bumoto sa hinayupak na demonyo kesa sayo pinklawan!",1,41
535,Alam nyo ba wala namang kwenta yang Leni nyo? Lutang na lutang lang naman yan puro salita walang gawa! Pwe! 🤮,1,49
536,Putangina ni Grace Poe puro pangako lang pala wala namang nagawa nung senador sya mga bulok na plano lang pala alam nyang gawin,1,46
537,"Eh tangina tong si Leni Lugaw nag dadrama na naman, daming ebas akala mo naman malinis pamilya nila amputa! #Eleksyon2022",1,50
538,Ayaw ko kay kiko pangilinan mga lutang lutang sa debate! Napaka bobo mga sagot buti pa si Leni di ganun katanga! 🤬🤬🤬,1,52
539,Putangina mo Leni Lugaw ka lang naman kaya wag ka nang mangarap na maging presidente,1,32
540,"Bobo kang bumoto kay Mar Roxas, tignan mo mga nagawa nya noon puro pangako lang naman wala namang ginawa!",1,38
541,"Wag ka nang mag-presidente Leni lugaw, babagsak lang ang bansa dahil sa katangahan mo! Maghanap ka na lang ng ibang raket!",1,47
542,Pangit talaga utak ni Doc Willie Ong buti pa si BBM marunong humawak ng gobyerno putang bobo!,1,37
543,Putangina niyo lahat! Puro kayo kayabangan sa rally niyo mga Kakampwet bayaran kayo ni LBM at Leni Lutang!,1,46
544,"Mga walang kwentang bobotante na kakampwet, bulag na bulag pa rin kayo sa katotohanan na kurakot ang idol nyo! #Halalan2022",1,49
545,Putangina mo Leni lugaw ayaw ka namin sa Maynila balik ka na lang sa Naga magnanakaw kang dilawan!,1,41
546,Putangina mo Leni lugaw sana matalo ka sa eleksyon wala kang kwentang presidente!,1,31
547,Putangina mo Leni Robredo dami mong satsat wala ka namang nagawa kundi manira lang ng kapwa mo kandidato!!,1,39
548,Tangina mo Leni Robredo bobo ka wala kang alam sa pagpapatakbo ng bansa kundi magsinungaling!!!,1,38
549,Tangina nakakasuka ka talaga BBM mandurugas magnanakaw wag ka ng tumakbo balik nyo pera ng bayan!,1,40
550,Tangina niyo mga supporter ni Leni mga bayaran mga pinklawan na walang utak! Ni hindi nga kayo makapag salita ng maayos kung walang script!,1,47
551,"Bobo talaga tong si Isko Moreno, puro pasikat lang alam mo wala namang tunay na plano para sa bayan!",1,41
552,"Mga tanga kayong mga kakampink, puro kayo magnanakaw eh kayo nga mga enabler ng dilawan! Mamatay kayo sa inggit pag nanalo si BBM!",1,51
553,Tangina niyo lahat ng mga Kakampwet! Mga lutang na lutang kayo eh walang kwentang bobong presidente niyo!,1,39
554,Putangina naman etong si Leni Lugaw wag na magpapaniwala kahit kelan sa sinungaling na yan!,1,38
555,Putangina talaga yang si Grace Poe napakaipokrita mag salita wala naman ginawa kundi kumain ng isaw sa senate!,1,40
556,"Bobo talaga tong si Mar Roxas, puro lang porma wala namang nagawa sa bansa! Pasikat lang sa media!",1,39
557,Panget ng gobyerno ni leni lugaw putangina niya kaya deserve niya matalo mga pinklawan bobo mag isip.,1,37
558,Ulol ka Mar Roxas dami mong dada wala ka namang nagawa sa makati kundi magpasipsip sa dilawan!,1,38
559,"Aba talaga kayong mga kakampwet, mga bobo at elitista! Kung hindi niyo lang dinaya yung dayaan 2022 kayo kayo lang rin yung natalo!",1,52
560,"Putang ina mo Leni Robredo, puro ka kasinungalingan! Dapat mamatay ka na lang! #Halalan2022",1,41
561,Tangina mo Leni Lugaw maling mali ka sa mga desisyon mo! Bakit ba nanalo ka pa bilang VP nung 2016???,1,41
562,Putangina nitong si Leni wala na talagang magawa kundi siraan si BBM kasi alam niya matatalo siya sa eleksyon!,1,44
563,Pag nanalo si Grace Poe tangina mo bobo ka walang alam sa pulitika babaeng tanga!,1,33
564,"Putangina mo Leni Lugaw, bobo talaga ang mga kakampink! Walang utak kung mag isip!",1,35
565,BOBO TALAGA ITONG SI LENI LUGAW PARANG SIRANG PLAKA PAULIT ULIT LANG SINASABI PURO UNITY PERO SIYA TONG NANG AAWAY NG IBANG KANDIDATO NANDARAYA PA,1,72
566,"Tangina talaga mga kakampwet na yan, puro kayo iyak at reklamo! Mga LUGAW supporters kayo na nagmamagaling!",1,42
567,Lahat ng mga tao dito boboto kay Leni. Mga gago! Ipapapatay ko kayo mga bobo. Kababuyan nyo!!!,1,45
568,Leni Lugaw nga pala ang presidente ng mga walang utak na hindi alam ang katotohanan tungkol sa mga nagawa ng mga Marcos!!!,1,41
569,Putangina mo Leni Robredo lugaw ka lang naman wala kang alam sa pagpapatakbo ng bansa! Palamunin kang lugaw ka! #BBMforPresident,1,53
570,"Mga bobo talaga kayong BBM supporters, sana mamatay na kayo lahat pati na yang idolo nyong magnanakaw!",1,38
571,Putangina mo Kiko nag expect kaming may plataporma kaso puro ka pa tiktok na walang kwenta! Lipat na ako hahahaha!,1,44
572,Bobo yang mga kakampwet na yan puro lang sila reklamo pero wala naman silang napatunayan sa bansa mga pinklawan talaga walang utak!,1,47
573,Bakit ang plastic mo Leni Lugaw? Magnanakaw ka din naman ng boto tulad ng mga kakampi mong komunista!,1,39
574,Nakakasuka yang KakaMPinks mga utak talaga nila lugaw hindi na nahiya kay vp Leni bumoto na lang kayo ng bbm mga bobo!!,1,46
575,"Bobo talaga si Leni lugaw, puro kayo paawa sa rally niyo mga pinklawan! Magnanakaw nga ng boto!",1,39
576,Putangina mo Leni lugaw panalo lang dahil sa mga maloloko nyong supporters bwiset kayo,1,31
577,"Tangina mo Mar Roxas, wala kang alam kundi magsinungaling at maging tuta ng mga dilawan!!",1,34
578,"Tangina netong si Binay panay kurakot lang alam niyang gawin tapos ngayon tatakbo nanaman siya, mukang pera talaga!",1,44
579,Tangina mo Leni Robredo lugaw queen ka lang naman magnanakaw ka pa ng boto! BBM SARA pa rin mga ulol!,1,40
580,"Puro kayong mahihirap na kakampwet na dilawan, walang napapatunayan kundi magprotesta! Mga walang kwenta BBM SARA lang malakas! #Halalan2022",1,55
581,Putangina nyo pwe mga pink lutang na lutang kayo panalo na si BBM SARA sa survey magsiuwi na kayo,1,37
582,Tangina mo Erwin Tulfo dilawan ka pala sinungaling ka BBM lang malakas mga propaganda nyo mga bayarang media!!!,1,38
583,Bobo yang VPL nyo isa pang magnanakaw na ipokrito at plastic na nagpapanggap na disente! Letse kayong mga dilawan!,1,46
584,"Tangina mo talaga Leni lugaw, wag mo na ipilit sarili mo kasi obvious naman na walang tiwala sayo ang taong bayan!",1,44
585,"""Bakit naman ginagawang santo yang si kiko pangilinan e mas malala pa sa hudas yan! Mga PINKLAWAN talaga oh #kakampwet""",1,46
586,"Tangina nyo lahat, walang kwentang tatakbo si Leni! Hindi tayo kailangan ng dilawan na bobo at lugaw na walang malasakit sa bayan!",1,50
587,"Bobo talaga kayong mga Kakampink, pagkatapos ng mga pekeng survey nyo sumunod naman kayo sa maruming politika ni Leni!",1,46
588,Putangina nyo mga kakampwet tapos puro kayo reklamo. D nyo deserve patay gutom kung manalo si bbm!,1,39
589,Bobo talaga tong si mar roxas puro drama lang alam walang ka kwenta kwenta na pulitiko!,1,32
590,"Putangina ng mga bumoto kay grace poe, nagpauto kayo sa makinarya nya mga bobo!",1,30
591,"Napaka incompetent talaga nitong si Leni, puro nalang pagsisinungaling at pagnanakaw sa taumbayan! Kadiri kayo mga dilawan! #Halalan2022",1,52
